mort2yr0,mort2yr1,woundRecur0,woundRecur1,C_L,Delta
0.4,0.35,0.4,0.5,0.15,8.372667343431658
0.45,0.35,0.4,0.5,0.15,29.503747729702752
0.15,0.4,0.4,0.5,0.15,-100.02189738225843
0.2,0.4,0.4,0.5,0.15,-81.19385016980112
0.25,0.4,0.4,0.5,0.15,-64.88076043647129
0.30000000000000004,0.4,0.4,0.5,0.15,-47.53861321922125
0.35,0.4,0.4,0.5,0.15,-26.757125888852556
0.4,0.4,0.4,0.5,0.15,-10.993707572086748
0.45,0.4,0.4,0.5,0.15,5.896801867948739
0.15,0.45,0.4,0.5,0.15,-118.16990067672356
0.2,0.45,0.4,0.5,0.15,-102.23800311358747
0.25,0.45,0.4,0.5,0.15,-82.80752452322747
0.30000000000000004,0.45,0.4,0.5,0.15,-65.09558946069973
0.35,0.45,0.4,0.5,0.15,-51.13143854511975
0.4,0.45,0.4,0.5,0.15,-26.471413250451974
0.45,0.45,0.4,0.5,0.15,-10.874428171958414
0.15,0.15,0.45,0.5,0.15,-2.941033446296103
0.2,0.15,0.45,0.5,0.15,10.27510120048504
0.25,0.15,0.45,0.5,0.15,27.131546825034377
0.30000000000000004,0.15,0.45,0.5,0.15,46.94823235466794
0.35,0.15,0.45,0.5,0.15,62.408303664891605
0.4,0.15,0.45,0.5,0.15,80.42177242427488
0.45,0.15,0.45,0.5,0.15,103.38884023290734
0.15,0.2,0.45,0.5,0.15,-23.027441397569305
0.2,0.2,0.45,0.5,0.15,-7.74426465818442
0.25,0.2,0.45,0.5,0.15,9.836144399755938
0.30000000000000004,0.2,0.45,0.5,0.15,30.679737257388126
0.35,0.2,0.45,0.5,0.15,46.164018527689734
0.4,0.2,0.45,0.5,0.15,66.67281218435727
0.45,0.2,0.45,0.5,0.15,86.1742770985685
0.15,0.25,0.45,0.5,0.15,-38.75051941051095
0.2,0.25,0.45,0.5,0.15,-25.524557084580636
0.25,0.25,0.45,0.5,0.15,-8.719182364239487
0.30000000000000004,0.25,0.45,0.5,0.15,10.42828304319579
0.35,0.25,0.45,0.5,0.15,28.980456745580568
0.4,0.25,0.45,0.5,0.15,47.10599779765812
0.45,0.25,0.45,0.5,0.15,65.85895274629252
0.15,0.30000000000000004,0.45,0.5,0.15,-58.0685819291013
0.2,0.30000000000000004,0.45,0.5,0.15,-44.73992233857456
0.25,0.30000000000000004,0.45,0.5,0.15,-22.510269701022025
0.30000000000000004,0.30000000000000004,0.45,0.5,0.15,-7.14792175051025
0.35,0.30000000000000004,0.45,0.5,0.15,11.999272068769187
0.4,0.30000000000000004,0.45,0.5,0.15,30.89754610882403
0.45,0.30000000000000004,0.45,0.5,0.15,48.53410804607938
0.15,0.35,0.45,0.5,0.15,-73.59533838832294
0.2,0.35,0.45,0.5,0.15,-57.11032882690904
0.25,0.35,0.45,0.5,0.15,-40.57481840188814
0.30000000000000004,0.35,0.45,0.5,0.15,-24.286452415980875
0.35,0.35,0.45,0.5,0.15,-3.871755946423434
0.4,0.35,0.45,0.5,0.15,9.328966862572372
0.45,0.35,0.45,0.5,0.15,30.009849279980358
0.15,0.4,0.45,0.5,0.15,-91.94423470683319
0.2,0.4,0.45,0.5,0.15,-77.42623218733172
0.25,0.4,0.45,0.5,0.15,-59.90342921673721
0.30000000000000004,0.4,0.45,0.5,0.15,-42.93039508661502
0.35,0.4,0.45,0.5,0.15,-26.39013906987674
0.4,0.4,0.45,0.5,0.15,-2.912674668955958
0.45,0.4,0.45,0.5,0.15,14.167808002859374
0.15,0.45,0.45,0.5,0.15,-111.77055915785547
0.2,0.45,0.45,0.5,0.15,-96.30351628117262
0.25,0.45,0.45,0.5,0.15,-78.93413852891462
0.30000000000000004,0.45,0.45,0.5,0.15,-61.395087988555474
0.35,0.45,0.45,0.5,0.15,-41.6708280258959
0.4,0.45,0.45,0.5,0.15,-23.527814610878465
0.45,0.45,0.45,0.5,0.15,-4.971080360534586
0.2,0.15,0.5,0.5,0.15,16.408172284144882
0.25,0.15,0.5,0.5,0.15,34.68917819177926
0.30000000000000004,0.15,0.5,0.5,0.15,50.1221858460172
0.35,0.15,0.5,0.5,0.15,67.43988012904231
0.4,0.15,0.5,0.5,0.15,87.08449423882166
0.45,0.15,0.5,0.5,0.15,106.52710842430122
0.15,0.2,0.5,0.5,0.15,-18.651169368246087
0.25,0.2,0.5,0.5,0.15,17.53112884503645
0.30000000000000004,0.2,0.5,0.5,0.15,34.3565439150326
0.35,0.2,0.5,0.5,0.15,51.353462739503186
0.4,0.2,0.5,0.5,0.15,74.31811288889656
0.45,0.2,0.5,0.5,0.15,88.38921016395955
0.15,0.25,0.5,0.5,0.15,-32.56065744576051
0.2,0.25,0.5,0.5,0.15,-15.386226011982217
0.30000000000000004,0.25,0.5,0.5,0.15,19.33376347055861
0.35,0.25,0.5,0.5,0.15,35.53215950459344
0.4,0.25,0.5,0.5,0.15,55.52648920410127
0.45,0.25,0.5,0.5,0.15,69.35816122427002
0.15,0.30000000000000004,0.5,0.5,0.15,-48.13239911464103
0.2,0.30000000000000004,0.5,0.5,0.15,-34.84123166840749
0.25,0.30000000000000004,0.5,0.5,0.15,-18.80123413866795
0.35,0.30000000000000004,0.5,0.5,0.15,18.59150068874709
0.4,0.30000000000000004,0.5,0.5,0.15,37.5355976589363
0.45,0.30000000000000004,0.5,0.5,0.15,54.86591385263819
0.15,0.35,0.5,0.5,0.15,-68.1191428794994
0.2,0.35,0.5,0.5,0.15,-54.072014604634546
0.25,0.35,0.5,0.5,0.15,-36.253344612549256
0.30000000000000004,0.35,0.5,0.5,0.15,-18.414138078396377
0.4,0.35,0.5,0.5,0.15,17.480730305501424
0.45,0.35,0.5,0.5,0.15,38.43796216197626
0.15,0.4,0.5,0.5,0.15,-88.84858002844624
0.2,0.4,0.5,0.5,0.15,-67.95850688337157
0.25,0.4,0.5,0.5,0.15,-54.33078951177322
0.30000000000000004,0.4,0.5,0.5,0.15,-36.13334130815741
0.35,0.4,0.5,0.5,0.15,-16.24626431595283
0.45,0.4,0.5,0.5,0.15,16.223404642938647
0.15,0.45,0.5,0.5,0.15,-105.19477824486341
0.2,0.45,0.5,0.5,0.15,-90.21089152109892
0.25,0.45,0.5,0.5,0.15,-70.72028956923162
0.30000000000000004,0.45,0.5,0.5,0.15,-56.923486212215664
0.35,0.45,0.5,0.5,0.15,-37.14025634524421
0.4,0.45,0.5,0.5,0.15,-19.087753692737465
0.15,0.15,0.55,0.5,0.15,5.292420239101375
0.2,0.15,0.55,0.5,0.15,23.070418867005515
0.25,0.15,0.55,0.5,0.15,37.55991712263983
0.30000000000000004,0.15,0.55,0.5,0.15,58.13639819015401
0.35,0.15,0.55,0.5,0.15,73.05137681597245
0.4,0.15,0.55,0.5,0.15,94.33956979679488
0.45,0.15,0.55,0.5,0.15,112.42732150582486
0.15,0.2,0.55,0.5,0.15,-10.988296417056404
0.2,0.2,0.55,0.5,0.15,7.709973789421781
0.25,0.2,0.55,0.5,0.15,23.858238838304885
0.30000000000000004,0.2,0.55,0.5,0.15,39.21263349112769
0.35,0.2,0.55,0.5,0.15,56.58890192092781
0.4,0.2,0.55,0.5,0.15,74.66639790516314
0.45,0.2,0.55,0.5,0.15,96.5034600365799
0.15,0.25,0.55,0.5,0.15,-28.781784225964202
0.2,0.25,0.55,0.5,0.15,-11.712498430618552
0.25,0.25,0.55,0.5,0.15,8.824030314686354
0.30000000000000004,0.25,0.55,0.5,0.15,24.020167913713806
0.35,0.25,0.55,0.5,0.15,42.14721828406749
0.4,0.25,0.55,0.5,0.15,57.76632584852268
0.45,0.25,0.55,0.5,0.15,77.96714501913351
0.15,0.30000000000000004,0.55,0.5,0.15,-45.17091372399722
0.2,0.30000000000000004,0.55,0.5,0.15,-27.603261377676915
0.25,0.30000000000000004,0.55,0.5,0.15,-11.087267320307433
0.30000000000000004,0.30000000000000004,0.55,0.5,0.15,6.5933118060819424
0.35,0.30000000000000004,0.55,0.5,0.15,21.411447551854963
0.4,0.30000000000000004,0.55,0.5,0.15,40.441819918448005
0.45,0.30000000000000004,0.55,0.5,0.15,61.260560647066086
0.15,0.35,0.55,0.5,0.15,-61.0387909026021
0.2,0.35,0.55,0.5,0.15,-47.34303364843197
0.25,0.35,0.55,0.5,0.15,-34.22168480629307
0.30000000000000004,0.35,0.55,0.5,0.15,-17.199637716364293
0.35,0.35,0.55,0.5,0.15,6.005274768598667
0.4,0.35,0.55,0.5,0.15,22.89811672715149
0.45,0.35,0.55,0.5,0.15,43.52898925202612
0.15,0.4,0.55,0.5,0.15,-81.5664361761801
0.2,0.4,0.55,0.5,0.15,-65.13967034053479
0.25,0.4,0.55,0.5,0.15,-43.24019150941598
0.30000000000000004,0.4,0.55,0.5,0.15,-31.423182147365424
0.35,0.4,0.55,0.5,0.15,-15.103210613793578
0.4,0.4,0.55,0.5,0.15,8.348834746739726
0.45,0.4,0.55,0.5,0.15,22.488033759628593
0.15,0.45,0.55,0.5,0.15,-99.36400394698757
0.2,0.45,0.55,0.5,0.15,-83.50942612813327
0.25,0.45,0.55,0.5,0.15,-65.58219636912656
0.30000000000000004,0.45,0.55,0.5,0.15,-51.88708380022905
0.35,0.45,0.55,0.5,0.15,-30.66104590457013
0.4,0.45,0.55,0.5,0.15,-10.994027914646267
0.45,0.45,0.55,0.5,0.15,4.121882983031185
0.15,0.15,0.25,0.55,0.15,-34.66818985476891
0.2,0.15,0.25,0.55,0.15,-16.643770758459993
0.25,0.15,0.25,0.55,0.15,0.12857386050313835
0.30000000000000004,0.15,0.25,0.55,0.15,18.780278796061054
0.35,0.15,0.25,0.55,0.15,34.3279550827487
0.4,0.15,0.25,0.55,0.15,57.313702375519085
0.45,0.15,0.25,0.55,0.15,75.02175668690444
0.15,0.2,0.25,0.55,0.15,-53.599936774871594
0.2,0.2,0.25,0.55,0.15,-33.09405893010319
0.25,0.2,0.25,0.55,0.15,-18.47371709253622
0.30000000000000004,0.2,0.25,0.55,0.15,2.0956764309781306
0.35,0.2,0.25,0.55,0.15,18.148299590448232
0.4,0.2,0.25,0.55,0.15,38.85404927838567
0.45,0.2,0.25,0.55,0.15,55.427332129175
0.15,0.25,0.25,0.55,0.15,-71.36053017362548
0.2,0.25,0.25,0.55,0.15,-50.59559556756005
0.25,0.25,0.25,0.55,0.15,-35.114067606528124
0.30000000000000004,0.25,0.25,0.55,0.15,-15.052253833330951
0.35,0.25,0.25,0.55,0.15,5.306533520791106
0.4,0.25,0.25,0.55,0.15,20.8346366882472
0.45,0.25,0.25,0.55,0.15,41.66411615787217
0.15,0.30000000000000004,0.25,0.55,0.15,-86.13143864663493
0.2,0.30000000000000004,0.25,0.55,0.15,-70.3482082542285
0.25,0.30000000000000004,0.25,0.55,0.15,-51.172244397236796
0.30000000000000004,0.30000000000000004,0.25,0.55,0.15,-30.966198176324895
0.35,0.30000000000000004,0.25,0.55,0.15,-13.703263145923358
0.4,0.30000000000000004,0.25,0.55,0.15,6.334145035083111
0.45,0.30000000000000004,0.25,0.55,0.15,24.656155902715113
0.15,0.35,0.25,0.55,0.15,-105.03153840173741
0.2,0.35,0.25,0.55,0.15,-88.48998363500675
0.25,0.35,0.25,0.55,0.15,-67.39523440999255
0.30000000000000004,0.35,0.25,0.55,0.15,-50.00051486763465
0.35,0.35,0.25,0.55,0.15,-32.970245789217074
0.4,0.35,0.25,0.55,0.15,-14.917787862137288
0.45,0.35,0.25,0.55,0.15,5.504531295685979
0.15,0.4,0.25,0.55,0.15,-122.46121532645304
0.2,0.4,0.25,0.55,0.15,-105.61647953766459
0.25,0.4,0.25,0.55,0.15,-88.34557000299577
0.30000000000000004,0.4,0.25,0.55,0.15,-68.28885490614317
0.35,0.4,0.25,0.55,0.15,-50.864946085009876
0.4,0.4,0.25,0.55,0.15,-28.471824691206166
0.45,0.4,0.25,0.55,0.15,-10.09326348030271
0.15,0.45,0.25,0.55,0.15,-143.1927685149849
0.2,0.45,0.25,0.55,0.15,-123.88947175482508
0.25,0.45,0.25,0.55,0.15,-107.44564163234634
0.30000000000000004,0.45,0.25,0.55,0.15,-87.47428895918074
0.35,0.45,0.25,0.55,0.15,-65.12202529613347
0.4,0.45,0.25,0.55,0.15,-49.677487574425015
0.45,0.45,0.25,0.55,0.15,-29.990151985162754
0.15,0.15,0.3,0.55,0.15,-32.42757342979269
0.2,0.15,0.3,0.55,0.15,-11.495703308107181
0.25,0.15,0.3,0.55,0.15,5.5940329617280895
0.30000000000000004,0.15,0.3,0.55,0.15,21.715282597280407
0.35,0.15,0.3,0.55,0.15,41.56434608186288
0.4,0.15,0.3,0.55,0.15,60.83960620449926
0.45,0.15,0.3,0.55,0.15,78.20749993404974
0.15,0.2,0.3,0.55,0.15,-47.27939338840713
0.2,0.2,0.3,0.55,0.15,-30.329120769958706
0.25,0.2,0.3,0.55,0.15,-14.491304407484165
0.30000000000000004,0.2,0.3,0.55,0.15,7.662299527095115
0.35,0.2,0.3,0.55,0.15,24.787772679615273
0.4,0.2,0.3,0.55,0.15,44.787188380763666
0.45,0.2,0.3,0.55,0.15,64.10383861922168
0.15,0.25,0.3,0.55,0.15,-66.18924125666098
0.2,0.25,0.3,0.55,0.15,-43.85239567752376
0.25,0.25,0.3,0.55,0.15,-28.281022599178982
0.30000000000000004,0.25,0.3,0.55,0.15,-10.036428247256083
0.35,0.25,0.3,0.55,0.15,9.416055507970668
0.4,0.25,0.3,0.55,0.15,27.463054433625302
0.45,0.25,0.3,0.55,0.15,46.50991121420634
0.15,0.30000000000000004,0.3,0.55,0.15,-79.52361360027334
0.2,0.30000000000000004,0.3,0.55,0.15,-66.07849435620625
0.25,0.30000000000000004,0.3,0.55,0.15,-43.35965487112816
0.30000000000000004,0.30000000000000004,0.3,0.55,0.15,-27.857521654454956
0.35,0.30000000000000004,0.3,0.55,0.15,-6.681088938893993
0.4,0.30000000000000004,0.3,0.55,0.15,9.594634429920063
0.45,0.30000000000000004,0.3,0.55,0.15,24.879801000318366
0.15,0.35,0.3,0.55,0.15,-99.49847633593998
0.2,0.35,0.3,0.55,0.15,-82.00911127871353
0.25,0.35,0.3,0.55,0.15,-65.92215808508791
0.30000000000000004,0.35,0.3,0.55,0.15,-44.857111768940854
0.35,0.35,0.3,0.55,0.15,-26.01260273776171
0.4,0.35,0.3,0.55,0.15,-7.142692114782051
0.45,0.35,0.3,0.55,0.15,13.392480569685915
0.15,0.4,0.3,0.55,0.15,-116.4644205617812
0.2,0.4,0.3,0.55,0.15,-98.02749554857417
0.25,0.4,0.3,0.55,0.15,-82.9406098537446
0.30000000000000004,0.4,0.3,0.55,0.15,-61.4733869488536
0.35,0.4,0.3,0.55,0.15,-38.739554783297535
0.4,0.4,0.3,0.55,0.15,-23.039618687559937
0.45,0.4,0.3,0.55,0.15,-11.494609366028158
0.15,0.45,0.3,0.55,0.15,-135.39641898705872
0.2,0.45,0.3,0.55,0.15,-116.16295768080329
0.25,0.45,0.3,0.55,0.15,-104.82550872158617
0.30000000000000004,0.45,0.3,0.55,0.15,-84.17167936412181
0.35,0.45,0.3,0.55,0.15,-63.350549502700346
0.4,0.45,0.3,0.55,0.15,-43.71789729224406
0.45,0.45,0.3,0.55,0.15,-21.976168571065728
0.15,0.15,0.35,0.55,0.15,-24.362311684425208
0.2,0.15,0.35,0.55,0.15,-9.823904295646628
0.25,0.15,0.35,0.55,0.15,10.299133108129467
0.30000000000000004,0.15,0.35,0.55,0.15,29.755167736740077
0.35,0.15,0.35,0.55,0.15,46.7297050651859
0.4,0.15,0.35,0.55,0.15,69.81529194574932
0.45,0.15,0.35,0.55,0.15,84.9697433287264
0.15,0.2,0.35,0.55,0.15,-41.461864992808046
0.2,0.2,0.35,0.55,0.15,-24.345235065004204
0.25,0.2,0.35,0.55,0.15,-4.582825069399064
0.30000000000000004,0.2,0.35,0.55,0.15,9.488627274006603
0.35,0.2,0.35,0.55,0.15,31.26631423041715
0.4,0.2,0.35,0.55,0.15,48.5428447840502
0.45,0.2,0.35,0.55,0.15,67.6116606501073
0.15,0.25,0.35,0.55,0.15,-57.81422026517964
0.2,0.25,0.35,0.55,0.15,-43.312907796183254
0.25,0.25,0.35,0.55,0.15,-25.08992754322884
0.30000000000000004,0.25,0.35,0.55,0.15,-4.876854095896249
0.35,0.25,0.35,0.55,0.15,12.567788533944679
0.4,0.25,0.35,0.55,0.15,34.45089184626772
0.45,0.25,0.35,0.55,0.15,53.39619853894794
0.15,0.30000000000000004,0.35,0.55,0.15,-74.44760575882208
0.2,0.30000000000000004,0.35,0.55,0.15,-58.77007965471074
0.25,0.30000000000000004,0.35,0.55,0.15,-40.37979107673567
0.30000000000000004,0.30000000000000004,0.35,0.55,0.15,-24.710622207431243
0.35,0.30000000000000004,0.35,0.55,0.15,-6.233449117087446
0.4,0.30000000000000004,0.35,0.55,0.15,13.696536150203485
0.45,0.30000000000000004,0.35,0.55,0.15,35.92916962719181
0.15,0.35,0.35,0.55,0.15,-94.43765414727562
0.2,0.35,0.35,0.55,0.15,-77.41714509977737
0.25,0.35,0.35,0.55,0.15,-60.157958104662555
0.30000000000000004,0.35,0.35,0.55,0.15,-40.839194468588744
0.35,0.35,0.35,0.55,0.15,-24.274617193905726
0.4,0.35,0.35,0.55,0.15,-2.8755008431500073
0.45,0.35,0.35,0.55,0.15,15.842914269392054
0.15,0.4,0.35,0.55,0.15,-114.95945936149593
0.2,0.4,0.35,0.55,0.15,-93.73646057462747
0.25,0.4,0.35,0.55,0.15,-76.72095692634463
0.30000000000000004,0.4,0.35,0.55,0.15,-58.457363980271225
0.35,0.4,0.35,0.55,0.15,-37.93600334963793
0.4,0.4,0.35,0.55,0.15,-20.169244032858558
0.45,0.4,0.35,0.55,0.15,1.5872850206429803
0.15,0.45,0.35,0.55,0.15,-127.94665821322451
0.2,0.45,0.35,0.55,0.15,-111.27742015629644
0.25,0.45,0.35,0.55,0.15,-92.80557984915953
0.30000000000000004,0.45,0.35,0.55,0.15,-78.63217194891871
0.35,0.45,0.35,0.55,0.15,-55.5184353396711
0.4,0.45,0.35,0.55,0.15,-38.05981119398626
0.45,0.45,0.35,0.55,0.15,-20.635229883713862
0.15,0.15,0.4,0.55,0.15,-17.67209579780547
0.2,0.15,0.4,0.55,0.15,0.1439597058158597
0.25,0.15,0.4,0.55,0.15,15.066281005522171
0.30000000000000004,0.15,0.4,0.55,0.15,34.43346384164198
0.35,0.15,0.4,0.55,0.15,53.65105761808354
0.4,0.15,0.4,0.55,0.15,72.21109103118289
0.45,0.15,0.4,0.55,0.15,89.13311225660306
0.15,0.2,0.4,0.55,0.15,-36.65044423893312
0.2,0.2,0.4,0.55,0.15,-15.187933081874007
0.25,0.2,0.4,0.55,0.15,-1.6024046935417573
0.30000000000000004,0.2,0.4,0.55,0.15,16.00892437333465
0.35,0.2,0.4,0.55,0.15,33.28407121401341
0.4,0.2,0.4,0.55,0.15,54.04907635992066
0.45,0.2,0.4,0.55,0.15,71.83046053904553
0.15,0.25,0.4,0.55,0.15,-51.23076317128516
0.2,0.25,0.4,0.55,0.15,-36.07657230180905
0.25,0.25,0.4,0.55,0.15,-16.97958214394498
0.30000000000000004,0.25,0.4,0.55,0.15,3.4415218730093784
0.35,0.25,0.4,0.55,0.15,19.830984792480535
0.4,0.25,0.4,0.55,0.15,37.64778495684732
0.45,0.25,0.4,0.55,0.15,60.697621449990095
0.15,0.30000000000000004,0.4,0.55,0.15,-71.61310943531652
0.2,0.30000000000000004,0.4,0.55,0.15,-53.6092537025371
0.25,0.30000000000000004,0.4,0.55,0.15,-37.655569480354075
0.30000000000000004,0.30000000000000004,0.4,0.55,0.15,-17.94440403090084
0.35,0.30000000000000004,0.4,0.55,0.15,-1.9643353564199515
0.4,0.30000000000000004,0.4,0.55,0.15,19.389013743198348
0.45,0.30000000000000004,0.4,0.55,0.15,35.285548624109936
0.15,0.35,0.4,0.55,0.15,-86.78921186560558
0.2,0.35,0.4,0.55,0.15,-68.82806619014207
0.25,0.35,0.4,0.55,0.15,-52.19334615557858
0.30000000000000004,0.35,0.4,0.55,0.15,-36.6245992889979
0.35,0.35,0.4,0.55,0.15,-16.06583798955876
0.4,0.35,0.4,0.55,0.15,4.667275311725575
0.45,0.35,0.4,0.55,0.15,24.47706683807445
0.15,0.4,0.4,0.55,0.15,-102.43609708991863
0.2,0.4,0.4,0.55,0.15,-84.6418770046954
0.25,0.4,0.4,0.55,0.15,-71.95050235834191
0.30000000000000004,0.4,0.4,0.55,0.15,-52.68615767784121
0.35,0.4,0.4,0.55,0.15,-34.41596747287559
0.4,0.4,0.4,0.55,0.15,-17.506885448266303
0.45,0.4,0.4,0.55,0.15,4.388494570046873
0.15,0.45,0.4,0.55,0.15,-121.31798115422174
0.2,0.45,0.4,0.55,0.15,-107.37378804141969
0.25,0.45,0.4,0.55,0.15,-90.43440683967145
0.30000000000000004,0.45,0.4,0.55,0.15,-72.86269484678138
0.35,0.45,0.4,0.55,0.15,-55.49838851839547
0.4,0.45,0.4,0.55,0.15,-32.688779174879755
0.45,0.45,0.4,0.55,0.15,-12.02308769707156
0.15,0.15,0.45,0.55,0.15,-14.06387096507865
0.2,0.15,0.45,0.55,0.15,5.431021860449562
0.25,0.15,0.45,0.55,0.15,23.615895963737387
0.30000000000000004,0.15,0.45,0.55,0.15,39.70621483175955
0.35,0.15,0.45,0.55,0.15,58.22430932346583
0.4,0.15,0.45,0.55,0.15,75.67073580183956
0.45,0.15,0.45,0.55,0.15,95.35017932788907
0.15,0.2,0.45,0.55,0.15,-29.754309312159137
0.2,0.2,0.45,0.55,0.15,-12.404698887324571
0.25,0.2,0.45,0.55,0.15,7.667837261993498
0.30000000000000004,0.2,0.45,0.55,0.15,25.081948697328187
0.35,0.2,0.45,0.55,0.15,41.48425467485839
0.4,0.2,0.45,0.55,0.15,61.146388169433806
0.45,0.2,0.45,0.55,0.15,78.14986721426988
0.15,0.25,0.45,0.55,0.15,-45.68138281636266
0.2,0.25,0.45,0.55,0.15,-30.26891002030601
0.25,0.25,0.45,0.55,0.15,-13.062328216407195
0.30000000000000004,0.25,0.45,0.55,0.15,5.469520174217678
0.35,0.25,0.45,0.55,0.15,23.76310991260084
0.4,0.25,0.45,0.55,0.15,42.47613516623426
0.45,0.25,0.45,0.55,0.15,61.01176079282203
0.15,0.30000000000000004,0.45,0.55,0.15,-63.91760114055302
0.2,0.30000000000000004,0.45,0.55,0.15,-49.281298964058294
0.25,0.30000000000000004,0.45,0.55,0.15,-31.5518035054954
0.30000000000000004,0.30000000000000004,0.45,0.55,0.15,-9.832083520401568
0.35,0.30000000000000004,0.45,0.55,0.15,7.142701856028339
0.4,0.30000000000000004,0.45,0.55,0.15,29.44118629846247
0.45,0.30000000000000004,0.45,0.55,0.15,47.87115690881842
0.15,0.35,0.45,0.55,0.15,-83.06840811636101
0.2,0.35,0.45,0.55,0.15,-64.86473666510227
0.25,0.35,0.45,0.55,0.15,-46.63077639175174
0.30000000000000004,0.35,0.45,0.55,0.15,-29.050716859753607
0.35,0.35,0.45,0.55,0.15,-9.403651437316682
0.4,0.35,0.45,0.55,0.15,11.082930145371847
0.45,0.35,0.45,0.55,0.15,26.89049440947514
0.15,0.4,0.45,0.55,0.15,-98.64957142988987
0.2,0.4,0.45,0.55,0.15,-82.92722226040672
0.25,0.4,0.45,0.55,0.15,-65.86082241274181
0.30000000000000004,0.4,0.45,0.55,0.15,-47.53321217367704
0.35,0.4,0.45,0.55,0.15,-27.28504347478986
0.4,0.4,0.45,0.55,0.15,-10.161881442793174
0.45,0.4,0.45,0.55,0.15,10.852403038423915
0.15,0.45,0.45,0.55,0.15,-117.62962985765449
0.2,0.45,0.45,0.55,0.15,-101.39444276731109
0.25,0.45,0.45,0.55,0.15,-84.73270881964214
0.30000000000000004,0.45,0.45,0.55,0.15,-70.59587761381084
0.35,0.45,0.45,0.55,0.15,-45.76723002735912
0.4,0.45,0.45,0.55,0.15,-27.98788503578561
0.45,0.45,0.45,0.55,0.15,-12.088661445088974
0.15,0.15,0.5,0.55,0.15,-5.328529970756222
0.2,0.15,0.5,0.55,0.15,10.215107678406014
0.25,0.15,0.5,0.55,0.15,27.587410740384428
0.30000000000000004,0.15,0.5,0.55,0.15,44.171786713894335
0.35,0.15,0.5,0.55,0.15,64.32799816239105
0.4,0.15,0.5,0.55,0.15,82.45131794930228
0.45,0.15,0.5,0.55,0.15,100.12181026400617
0.15,0.2,0.5,0.55,0.15,-25.047974389951435
0.2,0.2,0.5,0.55,0.15,-7.971466845106988
0.25,0.2,0.5,0.55,0.15,11.451650849317787
0.30000000000000004,0.2,0.5,0.55,0.15,27.65088771388298
0.35,0.2,0.5,0.55,0.15,46.32505927228465
0.4,0.2,0.5,0.55,0.15,62.87194121988966
0.45,0.2,0.5,0.55,0.15,81.12483845314375
0.15,0.25,0.5,0.55,0.15,-41.303040753807466
0.2,0.25,0.5,0.55,0.15,-23.525194357062617
0.25,0.25,0.5,0.55,0.15,-5.658609510392296
0.30000000000000004,0.25,0.5,0.55,0.15,11.083233266729792
0.35,0.25,0.5,0.55,0.15,29.509145596875953
0.4,0.25,0.5,0.55,0.15,45.82049537160208
0.45,0.25,0.5,0.55,0.15,64.77583221879621
0.15,0.30000000000000004,0.5,0.55,0.15,-57.56953607732248
0.2,0.30000000000000004,0.5,0.55,0.15,-40.55566535271413
0.25,0.30000000000000004,0.5,0.55,0.15,-23.180175475371584
0.30000000000000004,0.30000000000000004,0.5,0.55,0.15,-4.195320660894993
0.35,0.30000000000000004,0.5,0.55,0.15,8.719864224713149
0.4,0.30000000000000004,0.5,0.55,0.15,31.114227763619112
0.45,0.30000000000000004,0.5,0.55,0.15,48.18554469867587
0.15,0.35,0.5,0.55,0.15,-75.65711896619973
0.2,0.35,0.5,0.55,0.15,-60.5490486228918
0.25,0.35,0.5,0.55,0.15,-39.810470936890624
0.30000000000000004,0.35,0.5,0.55,0.15,-22.31996108143261
0.35,0.35,0.5,0.55,0.15,-6.611112021584972
0.4,0.35,0.5,0.55,0.15,13.294550297199805
0.45,0.35,0.5,0.55,0.15,28.970138345558723
0.15,0.4,0.5,0.55,0.15,-93.42106758494941
0.2,0.4,0.5,0.55,0.15,-72.92924112443325
0.25,0.4,0.5,0.55,0.15,-59.87474735931136
0.30000000000000004,0.4,0.5,0.55,0.15,-41.26458823165416
0.35,0.4,0.5,0.55,0.15,-22.630975429867533
0.4,0.4,0.5,0.55,0.15,-3.7361183362503994
0.45,0.4,0.5,0.55,0.15,15.616509017843384
0.15,0.45,0.5,0.55,0.15,-111.7018659974716
0.2,0.45,0.5,0.55,0.15,-98.20623408953679
0.25,0.45,0.5,0.55,0.15,-78.35775922629449
0.30000000000000004,0.45,0.5,0.55,0.15,-58.9736738121066
0.35,0.45,0.5,0.55,0.15,-41.596480342136545
0.4,0.45,0.5,0.55,0.15,-21.176662257214844
0.45,0.45,0.5,0.55,0.15,-1.9153692887554143
0.2,0.15,0.55,0.55,0.15,17.722059163345364
0.25,0.15,0.55,0.55,0.15,33.49268068866161
0.30000000000000004,0.15,0.55,0.55,0.15,53.52940874872729
0.35,0.15,0.55,0.55,0.15,69.43351253977403
0.4,0.15,0.55,0.55,0.15,86.98090380168787
0.45,0.15,0.55,0.55,0.15,105.56668749112657
0.15,0.2,0.55,0.55,0.15,-17.497264219810745
0.25,0.2,0.55,0.55,0.15,17.43639128091604
0.30000000000000004,0.2,0.55,0.55,0.15,32.14183936091456
0.35,0.2,0.55,0.55,0.15,51.550562392272695
0.4,0.2,0.55,0.55,0.15,68.0606767936601
0.45,0.2,0.55,0.55,0.15,90.16621321412373
0.15,0.25,0.55,0.55,0.15,-34.35349003225326
0.2,0.25,0.55,0.55,0.15,-17.76358205405097
0.30000000000000004,0.25,0.55,0.55,0.15,18.695681230705077
